annee;numCommune;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbCinemasAE;RME;indiceFrequentation;populationCommune
1979;83137;;38;8645;;;1682699;3746716,477;;;2,226611222;9,37839073;
1980;83137;;38;8645;;;1683531;4028828,109;;;2,393082224;9,383027817;
1981;83137;;38;8440;;;1739245;4748153,919;;;2,730008664;9,693545421;
1982;83137;;37;7874;;;1846941;5676757,623;;;3,073599873;10,29378062;
1983;83137;;38;7532;;;1738896;5678751,199;;;3,265722159;9,691600297;
1984;83137;;41;7075;;;1588762;5552719,004;;;3,494997366;8,854840238;
1985;83137;;40;6940;;;1408186;5156399,734;;;3,661731997;7,848414083;
1986;83137;;40;6940;;;1352797;5968370,668;;;4,411874559;8,070666213;
1987;83137;;36;6488;;;1002031;4649973,038;;;4,640548085;5,978027551;
1988;83137;;36;6259;;;960355;4646900,285;;;4,838731807;5,729392253;
1989;83137;;36;6259;;;934250;4745617,472;;;5,079601254;5,573652152;
1990;83137;;36;6259;;;922892;4813141,002;;;5,21528088;5,505891337;
1991;83137;;31;5478;;;793571;4433884,713;;;5,587256482;4,734373788;
1992;83137;7;24;4862;;29660;777301;4347057,505;12,49969245;;5,592502139;4,63730842;
1993;83137;6;20;4275;;26950;688204;3771022,338;11,69865845;;5,479512381;4,105763666;
1994;83137;6;20;4275;;27608;505487;2733909,845;8,392402646;;5,408467171;3,015690345;
1995;83137;6;20;4275;;30051;530310;2885981,856;8,318693932;;5,442065689;3,30125312;
1996;83137;6;20;4275;;32766;510865;2679544,391;7,634538634;;5,245112487;3,180205305;
1997;83137;6;20;4275;;33511;498682;2583252,713;7,219288109;;5,180160329;3,104364444;
1998;83137;5;19;4025;;31180;519239;2728888,631;8,242700075;;5,255554054;3,232334614;
1999;83137;5;19;4025;;30871;434831;2297995,6;6,873140172;;5,284801682;2,706883135;
2000;83137;5;19;4025;;31910;454148;2428793,961;6,98481728;;5,348023025;2,827134133;
2001;83137;5;19;4025;;34349;501881;2750858,822;7,196899953;;5,481097753;3,124278662;
2002;83137;5;19;4025;;32194;492607;2755415,25;7,893820489;1;5,593536531;3,066546729;
2003;83137;5;27;5409;1;36577;618472;3518517,3;8,540308838;1;5,689048655;3,736674843;
2004;83137;5;22;4312;1;34824;744265;4817474,48;11,93591413;1;6,472794609;4,496689102;
2005;83137;4;19;3292;1;33258;676577;4432155,65;12,14665384;1;6,550851788;4,08773276;
2006;83137;4;19;3292;1;33151;720251;4746459,79;12,93793804;1;6,590007914;4,367831218;
2007;83137;3;18;3071;1;32856;676649;4457007,4;12,21219453;1;6,586882416;4,1319553;
2008;83137;3;18;3071;1;33291;704538;4689621,6;12,59969902;1;6,656307538;4,206724425;
2009;83137;4;19;3292;1;31727;750443;5167190,21;13,95787396;1;6,8855199;4,480818491;
2010;83137;4;19;3292;1;25381;783743;5788732,4;18,38667805;1;7,386008424;4,679649389;
2011;83137;2;12;1991;1;20038;767520;5605538,94;23,60128006;1;7,30344348;4,582783513;
2012;83137;3;13;2212;1;20005;740573;5452777,51;23,02451706;1;7,362916971;4,421885729;
2013;83137;3;13;2212;1;19898;726903;5362475,18;22,52014536;1;7,377153733;4,340263555;
2014;83137;3;13;2212;1;20331;717913;5160462,83;21,71275086;1;7,188145123;4,286585184;
2015;83137;2;12;1991;1;21484;653978;4808684,75;18,60222608;1;7,352976323;3,90483583;
2016;83137;2;12;1991;1;22015;622831;4571683,5;17,18145951;1;7,340166915;3,718860275;
2017;83137;3;13;2212;1;22099;547769;4038464,38;15,13467529;1;7,372568327;3,270672741;
2018;83137;2;12;1991;1;21209;486079;3535948,9;14,04752726;1;7,274432551;2,902328053;
2019;83137;2;12;1991;1;22072;499832;3674668,96;13,87905228;1;7,351808128;2,984445811;
2020;83137;2;12;1991;1;10299;152128;1064699,77;8,866358276;1;6,998710099;0,908340747;
1960;31555;;30;21698;;;4487044;1380143,973;;;0,30758423;13,8607085;
1961;31555;;30;21698;;;3970441;1334995,282;;;0,336233502;12,2648954;
1962;31555;;30;21531;;;3815750;1411959,625;;;0,370034626;11,78704699;
1963;31555;;30;20421;;;3598413;1562590,231;;;0,434244271;11,11568188;
1964;31555;;31;20788;;;3087465;1522519,464;;;0,493129303;9,537337361;
1965;31555;;29;20111;;;2731256;1520983,083;;;0,556880455;8,436989534;
1966;31555;;27;19148;;;2463114;1468114,221;;;0,596039899;6,642773924;
1967;31555;;25;18314;;;2237711;1510608,012;;;0,675068413;6,034884411;
1968;31555;;23;16894;;;2204423;1547473,691;;;0,701985822;5,94510998;
1969;31555;;22;16904;;;2107487;1681534,613;;;0,797886114;5,683683211;
1970;31555;;21;16434;;;2177046;1834313,987;;;0,842570156;5,871276929;
1971;31555;;21;16287;;;2165598;1955060,012;;;0,902780669;5,793529091;
1972;31555;;21;15656;;;2302359;2208923,756;;;0,959417604;6,15939978;
1973;31555;;27;15662;;;2229488;2335313,29;;;1,047466185;5,964451198;
1974;31555;;30;16447;;;2393711;3007583,271;;;1,256452125;6,403789768;
1975;31555;;29;15006;;;2661905;3773689,891;;;1,417665128;7,121277381;
1976;31555;;40;14082;;;2651253;4332631,255;;;1,6341825;7,092780554;
1977;31555;;42;14184;;;2799797;5045090,151;;;1,801948552;7,490173785;
1978;31555;;40;11326;;;2919632;5733561,499;;;1,963795951;8,389867671;
1979;31555;;39;10516;;;2966300;6369657,92;;;2,147341105;8,523973046;
1980;31555;;39;10094;;;2986434;6832548,932;;;2,287862023;8,581830199;
1981;31555;;41;10279;;;3268294;8524784,704;;;2,608328597;9,391784365;
1982;31555;;41;10280;;;3439130;10020580,31;;;2,913696287;9,882699464;
1983;31555;;43;9884;;;3370005;10702178,65;;;3,175715956;9,684061553;
1984;31555;;42;9519;;;3241165;10884063,44;;;3,358071384;9,313826348;
1985;31555;;40;9113;;;3001455;10656142,25;;;3,550325508;8,624994612;
1986;31555;;43;9477;;;2959342;12460729,29;;;4,210641856;8,250462798;
1987;31555;;42;8934;;;2463483;10868577,97;;;4,411874559;6,868038518;
1988;31555;;43;8952;;;2291683;10753449,2;;;4,692380751;6,389070724;
1989;31555;;44;8639;;;2270212;11282585,78;;;4,969837962;6,329210902;
1990;31555;;38;7045;;;2242678;11590208,54;;;5,168021684;6,25244781;
1991;31555;;34;6239;;;2187681;11909635,62;;;5,443954406;6,099119569;
1992;31555;8;33;6321;;38961;2058438;11499586,71;29,43712828;;5,586559668;5,738798064;
1993;31555;8;33;6321;;49771;2494700;13836057,55;26,67339551;;5,546180922;6,955069587;
1994;31555;9;34;6407;;52986;2465686;14320391,89;24,93321224;;5,8078733;6,874180346;
1995;31555;9;35;6477;;51148;2472763;13845422,34;26,04916126;;5,599170781;6,334732932;
1996;31555;8;33;6193;2;52869;2492143;13900393,17;26,05210436;;5,577686821;6,384380684;
1997;31555;7;32;5961;2;55653;2041224;11021483,42;20,29320614;;5,399448282;5,229214807;
1998;31555;7;32;5961;2;47796;1906315;10163544,87;22,37136216;;5,331513872;4,883604458;
1999;31555;6;25;4482;2;43478;1653183;8787167,909;21,02536462;;5,315302606;4,235130012;
2000;31555;7;26;4872;2;42984;1652875;8737565,42;20,96310228;;5,286283246;4,234340976;
2001;31555;7;26;4868;2;44397;1838138;9647672,79;23,05958964;;5,248611796;4,70894838;
2002;31555;6;25;4719;2;44948;1789651;9420368,76;22,16654184;3;5,263802138;4,584734213;
2003;31555;5;29;5944;2;46333;1718415;9308280,51;19,04237967;3;5,416782622;3,903678749;
2004;31555;5;29;5944;2;55735;1850224;10526781,36;16,17103492;3;5,6894632;4,203105833;
2005;31555;5;29;5691;2;52939;1652081;9691991,14;15,83319644;3;5,866535079;3,752989523;
2006;31555;5;29;5691;2;56649;1760680;10331810,4;15,86624014;3;5,868079606;3,883992879;
2007;31555;5;29;5691;2;55391;1681850;9868172,99;15,43767982;3;5,867451313;3,669773815;
2008;31555;6;30;6091;2;52169;1847708;10635955,23;17,56405477;3;5,756296574;3,915124984;
2009;31555;5;29;5691;2;52442;2236803;11555797,11;21,22845874;3;5,166211378;4,739581855;
2010;31555;6;30;6091;2;55182;2345512;12562895,01;21,61075448;3;5,356141862;4,969926326;
2011;31555;6;30;6091;2;56357;2285300;12379379,62;20,51726896;3;5,416960408;4,842342581;
2012;31555;6;30;6091;2;56634;2166895;12211888,02;19,67031606;3;5,635662097;4,591453169;
2013;31555;6;30;6091;2;56702;2060121;12212908,21;18,78190799;3;5,928248006;4,365208787;
2014;31555;6;32;6394;2;56661;2009346;12395336,66;18,34758291;3;6,168841334;4,257621186;
2015;31555;6;32;6126;2;57454;1865668;11891078,52;17,43665634;3;6,373630528;3,953180588;
2016;31555;6;32;6394;2;59346;1887181;12508274,65;16,61913744;3;6,628020656;3,998764676;
2017;31555;6;32;6131;2;59666;1783305;11911235,34;15,58686438;3;6,679303507;3,778660892;
2018;31555;7;33;6225;2;59273;1706210;11447670,1;15,26600286;3;6,709414492;3,615303608;
2019;31555;7;35;6430;2;52728;1715051;12354066,9;17,16569477;3;7,203323341;3,634036882;
2020;31555;6;26;4874;1;22044;582763;4025529,45;14,07705382;3;6,907661348;1,234821726;
1960;59599;;10;9492;;;966779;194057,2324;;;0,200725535;10,83128683;
1961;59599;;10;9492;;;888249;187022,4725;;;0,210551853;9,951477739;
1962;59599;;10;9466;;;845459;193126,3787;;;0,228427847;9,472080934;
1963;59599;;9;8886;;;782564;196659,6896;;;0,251301733;8,767438213;
1964;59599;;8;8406;;;689646;189509,6782;;;0,274792688;7,726433485;
1965;59599;;8;8406;;;586823;166867,4928;;;0,284357452;6,574458312;
1966;59599;;8;8410;;;517754;163774,6072;;;0,316317416;5,242813022;
1967;59599;;8;7784;;;477152;173954,0854;;;0,364567445;4,831674346;
1968;59599;;8;7784;;;432386;168282,0673;;;0,38919407;4,378370715;
1969;59599;;8;7520;;;340231;150776,9564;;;0,443160548;3,445202775;
1970;59599;;7;6380;;;350279;177781,7753;;;0,507543345;3,546949522;
1971;59599;;7;6401;;;330961;186157,4768;;;0,562475569;3,237130645;
1972;59599;;7;6401;;;324761;208386,3729;;;0,641660707;3,176488424;
1973;59599;;6;5310;;;257938;194540,4958;;;0,754214175;2,522892438;
1974;59599;;6;5310;;;224010;206360,0206;;;0,921208966;2,191042557;
1975;59599;;6;5240;;;201547;219997,0425;;;1,091542134;1,971331879;
1976;59599;;11;5100;;;205791;296049,7411;;;1,43859421;2,012842457;
1977;59599;;9;3324;;;359934;611456,5436;;;1,698801846;3,520515654;
1978;59599;;9;3324;;;359450;667496,6499;;;1,856994436;3,709188096;
1979;59599;;7;1486;;;279983;572153,6625;;;2,043530009;2,889162917;
1980;59599;;7;1486;;;269535;578901,3609;;;2,147778066;2,781349321;
1981;59599;;7;1486;;;292667;702250,7573;;;2,399487326;3,020049944;
1982;59599;;7;1486;;;288152;757374,9499;;;2,628386927;2,973459364;
1983;59599;;7;1486;;;280097;803370,8002;;;2,868187807;2,890339291;
1984;59599;;7;1486;;;215096;646780,2005;;;3,00693737;2,219589714;
1985;59599;;7;1486;;;192536;585884,2881;;;3,042985666;1,986791596;
1986;59599;;7;1401;;;172891;624662,394;;;3,613041709;1,843875647;
1987;59599;;7;1401;;;121570;434233,5092;;;3,571880474;1,29653922;
1988;59599;;7;1401;;;71984;275883,596;;;3,832568293;0,7677065;
1989;59599;;7;1401;;;27765;108485,3047;;;3,907268312;0,296112622;
1990;59599;;3;632;;;44874;178071,1571;;;3,968247919;0,478579427;
1991;59599;;3;632;;;26108;115662,8377;;;4,430168441;0,278440783;
1992;59599;1;3;632;;2254;28779;116736,9203;5,993776919;;4,056323022;0,306926892;
1993;59599;1;3;632;;2221;40875;157560,9377;8,55125523;;3,854701839;0,435930251;
1994;59599;1;3;632;;2261;57824;144456,2677;12,07796874;;2,498206069;0,616690663;
1995;59599;1;3;632;;2165;38525;139257,7562;8,37099648;;3,614737345;0,411855891;
1996;59599;1;3;632;;2355;36103;134002,991;7,236752431;;3,711685762;0,385963224;
1997;59599;1;3;632;;2407;39783;149683,4396;7,905498855;;3,76249754;0,425304682;
1998;59599;2;5;931;;2337;47908;185626,192;9,638156704;;3,874638723;0,512165918;
1999;59599;2;5;931;;2956;46075;167233,0656;7,746848298;;3,629583626;0,492570024;
2000;59599;2;5;931;;3053;59121;206462,1614;9,723352921;;3,492196705;0,632039769;
2001;59599;2;5;931;;2554;61775;224786,6857;11,37443289;;3,638797017;0,660412658;
2002;59599;2;5;931;;2426;57874;213194,34;11,20444817;;3,683767149;0,618708574;
2003;59599;2;5;931;;2170;49793;185965,8;10,70377544;;3,734777981;0,538949442;
2004;59599;2;5;931;;1784;46724;175958,6;12,16602917;;3,765914733;0,505731202;
2005;59599;2;5;932;;1879;44910;165655,5;11,66108842;;3,688610554;0,48609683;
2006;59599;2;5;932;;2848;48434;174464,5;8,633403861;;3,602108023;0,522441671;
2007;59599;2;5;932;;2339;42394;152648,6;9,387157702;1;3,600712365;0,451124779;
2008;59599;1;2;299;;855;24337;79799,7;18,7802883;1;3,278945638;0,251391916;
2009;59599;1;2;299;;857;24765;81280,9;18,60673043;1;3,282087624;0,255812993;
2010;59599;1;2;299;;979;27120;91164;17,92038907;1;3,361504425;0,280139243;
2011;59599;2;7;937;;6942;111707;603228,55;12,39918661;1;5,400096234;1,153890651;
2012;59599;2;7;937;;9137;149142;830204,79;12,5806419;1;5,566539204;1,540579905;
2013;59599;2;7;937;;9100;145837;765025,4;12,35507857;1;5,245756564;1,506440517;
2014;59599;2;7;937;;9633;164973;839609,48;13,22949554;1;5,08937511;1,704108089;
2015;59599;2;7;937;;9442;161301;846868,9;13,24794362;1;5,250239614;1,666177731;
2016;59599;2;7;937;;9318;159669;835153,4;13,23646812;1;5,230529408;1,649319795;
2017;59599;2;7;937;;9183;162147;864331,8;13,66474859;1;5,330544506;1,674916588;
2018;59599;2;7;937;;9458;154720;851113,98;12,70092491;1;5,500995217;1,598198515;
2019;59599;2;7;937;;9125;158899;910004,19;13,46075813;1;5,726934657;1,641365989;
2020;59599;2;7;937;;4245;41472;241861,64;7,466526477;1;5,831926119;0,428389922;
1960;37261;;12;7813;;;1457648;495997,6035;;;0,340272551;13,55396861;
1961;37261;;12;7813;;;1392478;498861,9681;;;0,358254829;12,94798408;
1962;37261;;13;8660;;;1356126;527748,6177;;;0,389158985;12,60996429;
1963;37261;;13;8668;;;1316990;590608,9881;;;0,448453662;12,24605743;
1964;37261;;13;8668;;;1184184;603737,4401;;;0,509834147;11,01115822;
1965;37261;;13;8710;;;1130641;641383,9627;;;0,567274637;10,51328758;
1966;37261;;13;8680;;;1043937;675818,9942;;;0,647375267;8,148118951;
1967;37261;;14;8728;;;975849;657090,6325;;;0,673352775;7,616679675;
1968;37261;;14;8429;;;975077;652773,1238;;;0,669458026;7,610654074;
1969;37261;;14;8378;;;958298;693801,423;;;0,723993396;7,479690915;
1970;37261;;14;8149;;;991799;757072,0337;;;0,76333212;7,741172338;
1971;37261;;13;7525;;;961423;837858,7316;;;0,871477728;6,833821418;
1972;37261;;13;7525;;;974644;910745,2165;;;0,934438848;6,927796654;
1973;37261;;13;7418;;;961941;993973,0806;;;1,033299423;6,837503376;
1974;37261;;13;7418;;;962848;1130190,089;;;1,173799072;6,843950358;
1975;37261;;15;7363;;;1006114;1340055,522;;;1,331912211;7,151486289;
1976;37261;;15;7363;;;1004192;1521983,453;;;1,515629933;7,137824659;
1977;37261;;15;7363;;;1026131;1667713,737;;;1,625244474;7,293767681;
1978;37261;;17;7198;;;1108269;2012216,807;;;1,81563935;8,382704657;
1979;37261;;17;7196;;;1125284;2219231,901;;;1,97215272;8,511402401;
1980;37261;;17;7153;;;1138268;2340556,469;;;2,056243758;8,609610541;
1981;37261;;17;7193;;;1285155;2961849,481;;;2,304663236;9,720631727;
1982;37261;;20;7509;;;1319735;3388126,356;;;2,567277791;9,982187294;
1983;37261;;20;7475;;;1475979;4189742,011;;;2,838618985;11,16398278;
1984;37261;;20;6447;;;1459696;4313488,689;;;2,955059608;11,04082173;
1985;37261;;28;7162;;;1424469;4577768,97;;;3,213666966;10,7743724;
1986;37261;;26;6347;;;1424408;5396167,554;;;3,788358078;10,9985252;
1987;37261;;26;6377;;;1169513;4494718,82;;;3,843239725;9,030360824;
1988;37261;;26;6387;;;1075966;4336952,123;;;4,030752016;8,308040368;
1989;37261;;26;6369;;;992089;4257490,255;;;4,291439835;7,660386537;
1990;37261;;25;5719;;;962271;4345173,086;;;4,515539891;7,430147712;
1991;37261;;21;4817;;;898565;4215039,256;;;4,69085626;6,938243674;
1992;37261;4;21;4828;;29589;892626;4250866,292;13,58385167;;4,762203086;6,892385857;
1993;37261;4;21;4828;;28600;1059003;4902188,558;16,05532781;;4,629060124;8,177061054;
1994;37261;4;21;4828;;29361;1035522;4755166,269;15,65373791;;4,592047555;7,995753191;
1995;37261;4;21;4794;;30029;1043729;4929532,576;15,34783639;;4,723000488;7,858221653;
1996;37261;5;30;6780;1;32056;1112271;5147978,602;15,38759829;;4,628349208;8,374273453;
1997;37261;4;25;5686;1;35924;1278392;6305463,62;15,4989896;;4,932339705;9,624996236;
1998;37261;5;37;7686;2;38376;1466700;7410738,661;17,68975875;;5,052661527;11,04276464;
1999;37261;4;31;6272;2;47699;1379049;6469955,195;14,454866;;4,691606459;10,38284144;
2000;37261;4;31;6272;2;46905;1446951;6604438,706;15,41251059;;4,56438311;10,89407469;
2001;37261;4;31;6272;2;46840;1636452;7568163,309;17,55895378;;4,624738953;12,32082518;
2002;37261;4;31;6272;2;46446;1606902;7499146,04;17,32090765;1;4,666834717;12,09834362;
2003;37261;4;31;6272;2;45839;1454576;7252344,37;16,14264716;1;4,985882051;10,75726604;
2004;37261;3;26;5167;2;43095;1506072;8196784,96;17,54948841;1;5,442492099;11,13810292;
2005;37261;3;26;5141;2;42389;1322585;7320338,96;15,8149087;1;5,534872209;9,78113121;
2006;37261;3;27;5397;2;45866;1476148;8252748,44;16,0320731;1;5,590732393;10,93621183;
2007;37261;3;27;5397;2;50097;1403167;7760407,1;13,86473444;1;5,530636838;10,40901909;
2008;37261;3;27;5397;2;51346;1488452;8280218,1;14,30957969;1;5,562972874;10,92425799;
2009;37261;3;27;5397;2;51033;1577904;9361568,35;15,31399828;1;5,932913758;11,5807768;
2010;37261;3;27;5397;2;52060;1628579;9983236,3;15,42348165;1;6,130028878;11,95269794;
2011;37261;3;27;5397;2;51483;1626652;10026683,35;15,61677922;1;6,164000259;11,93855503;
2012;37261;3;27;5397;2;52520;1557151;9572379,7;14,75048474;1;6,147367661;11,42846344;
2013;37261;3;27;5397;2;52483;1476135;9186540,28;14,01279091;1;6,223374068;10,83385932;
2014;37261;3;27;5397;2;52749;1576595;9921206,38;14,89606311;1;6,292805939;11,5711696;
2015;37261;3;27;5397;2;52144;1500552;9737244,45;14,37003674;1;6,489108308;11,01306403;
2016;37261;3;27;5397;2;52057;1537688;9797880,9;14,71275225;1;6,371826339;11,28561783;
2017;37261;3;27;5397;2;51764;1541608;9986286,23;14,96727285;1;6,477837576;11,31438805;
2018;37261;4;36;7201;3;56123;1516400;9700017,59;13,60010734;1;6,396740695;11,12937792;
2019;37261;4;37;7343;3;69322;1687347;11521229,84;12,39088424;1;6,828014534;12,38401638;
2020;37261;4;37;7343;3;35177;530401;3580178,73;7,710930776;1;6,749947172;3,892794234;
1960;10387;;8;6032;;;970490;305511,4893;;;0,314801275;14,36805093;
1961;10387;;8;6032;;;842605;277360,8636;;;0,329170683;12,47472056;
1962;10387;;8;6003;;;792808;304862,5139;;;0,384535113;11,73747872;
1963;10387;;8;5954;;;761533;300077,5965;;;0,394044114;11,27445407;
1964;10387;;8;5926;;;724194;302134,1338;;;0,417200548;10,72165223;
1965;10387;;8;5926;;;689287;308419,9117;;;0,447447742;10,20485602;
1966;10387;;7;4626;;;647784;341635,0462;;;0,527390374;8,649113437;
1967;10387;;7;4626;;;561701;327141,7181;;;0,582412561;7,499746315;
1968;10387;;7;4626;;;557773;328500,3438;;;0,588949884;7,447300256;
1969;10387;;7;4528;;;472399;302819,0872;;;0,64102398;6,307399594;
1970;10387;;6;3969;;;500238;345232,9955;;;0,690137485;6,679101688;
1971;10387;;9;4369;;;451373;333728,2779;;;0,739362518;6,254735675;
1972;10387;;10;3855;;;505813;474276,6675;;;0,937652191;7,009117993;
1973;10387;;9;3445;;;526411;576701,5216;;;1,095534709;7,294547218;
1974;10387;;9;3445;;;532716;676913,4257;;;1,270683489;7,381916441;
1975;10387;;8;2968;;;558828;785442,6433;;;1,405517697;7,743753897;
1976;10387;;8;2968;;;518549;827918,9032;;;1,596606884;7,185602439;
1977;10387;;8;2968;;;496436;857965,8423;;;1,728250655;6,879179658;
1978;10387;;9;2676;;;566160;1075865,491;;;1,900285239;8,904827066;
1979;10387;;9;2676;;;566714;1157260,156;;;2,042053233;8,913540634;
1980;10387;;10;3418;;;542930;1199245,835;;;2,208840614;8,539454851;
1981;10387;;10;3418;;;588093;1510297,474;;;2,568126935;9,249799462;
1982;10387;;10;3418;;;590365;1728391,648;;;2,927666186;9,285534532;
1983;10387;;10;3418;;;531857;1687089,245;;;3,172073029;8,365293572;
1984;10387;;10;3424;;;455759;1515627,854;;;3,325502851;7,168388933;
1985;10387;;11;3256;;;404718;1403833,635;;;3,468671113;6,365592413;
1986;10387;;11;3256;;;430657;1755567,542;;;4,076486721;7,267859252;
1987;10387;;11;3256;;;305576;1303441,61;;;4,265523502;5,156965657;
1988;10387;;8;1923;;;301410;1313700,73;;;4,358517403;5,086659354;
1989;10387;;8;1923;;;298989;1331408,719;;;4,453035794;5,045802042;
1990;10387;;8;1923;;;322658;1461402,071;;;4,529260302;5,445245127;
1991;10387;;9;1676;;;307115;1427522,894;;;4,648170536;5,182938149;
1992;10387;3;9;1676;;7997;322725;1556602,033;20,41384973;;4,823307873;5,446375833;
1993;10387;3;9;1676;;8282;380145;1925923,041;23,63492008;;5,06628534;6,415407982;
1994;10387;3;9;1676;;8600;339998;1882526,599;20,64061563;;5,536875507;5,73787866;
1995;10387;3;9;1676;;9025;372315;1968513,485;21,57632368;;5,28722583;6,107729912;
1996;10387;3;9;1677;;8409;354912;1954586,2;21,92509273;;5,507241795;5,822238262;
1997;10387;3;9;1677;;8956;375836;2059409,839;21,94450056;;5,479543842;6,165490994;
1998;10387;3;9;1677;;8305;406446;2304442,364;26,1023528;;5,669738082;6,667640014;
1999;10387;3;9;1677;;8453;324685;1813016,097;20,84146404;;5,583923178;5,326372256;
2000;10387;2;12;2773;1;8225;320043;1810820,526;18,46667559;;5,658053844;5,250221464;
2001;10387;2;12;2709;1;15818;477022;2859131,163;13,14633149;;5,993709226;7,825420782;
2002;10387;2;12;2709;1;15185;472152;2990912,79;13,57463878;1;6,334639671;7,745529709;
2003;10387;2;12;2709;1;14419;449901;2864874,4;13,61041153;;6,367788469;7,352765248;
2004;10387;2;14;2935;1;15832;511477;3229364,46;15,23404144;;6,313801911;8,359106361;
2005;10387;1;10;2126;1;15529;443308;2838606,76;13,51883042;;6,40323829;7,245015362;
2006;10387;1;10;2126;1;15697;502327;3259025,94;15,09124409;;6,487857392;8,370861038;
2007;10387;1;10;2126;1;15375;450227;2934433,2;13,88437617;;6,517674862;7,545155938;
2008;10387;1;10;2126;1;15043;472102;3072295,4;14,87664506;;6,5076941;7,748522847;
2009;10387;1;10;2126;1;14489;491781;3268777,95;16,17002794;;6,646816266;8,071510636;
2010;10387;1;10;2126;1;14404;507162;3413751,7;16,83994873;;6,731087305;8,323956145;
