annee;region;categorie;pourcentage
2013;Midi-Pyrénées;jeunes (15-24 ans);20,58057317
2014;Midi-Pyrénées;jeunes (15-24 ans);19,29112423
2015;Midi-Pyrénées;jeunes (15-24 ans);20,69180383
2005;Nord-Pas-de-Calais;jeunes (15-24 ans);30,6
2006;Nord-Pas-de-Calais;jeunes (15-24 ans);28,7
2007;Nord-Pas-de-Calais;jeunes (15-24 ans);32,2
2008;Nord-Pas-de-Calais;jeunes (15-24 ans);27,85326087
2009;Nord-Pas-de-Calais;jeunes (15-24 ans);31,03683492
2010;Nord-Pas-de-Calais;jeunes (15-24 ans);27,23363593
2011;Nord-Pas-de-Calais;jeunes (15-24 ans);17,55355909
2012;Nord-Pas-de-Calais;jeunes (15-24 ans);27,54029432
2013;Nord-Pas-de-Calais;jeunes (15-24 ans);24,01449511
2014;Nord-Pas-de-Calais;jeunes (15-24 ans);23,95452356
2015;Nord-Pas-de-Calais;jeunes (15-24 ans);25,25962515
2005;Pays de la Loire;jeunes (15-24 ans);28,9
2006;Pays de la Loire;jeunes (15-24 ans);28,8
2007;Pays de la Loire;jeunes (15-24 ans);31,7
2008;Pays de la Loire;jeunes (15-24 ans);34,29781228
2009;Pays de la Loire;jeunes (15-24 ans);34,67799009
2010;Pays de la Loire;jeunes (15-24 ans);27,29411765
2011;Pays de la Loire;jeunes (15-24 ans);19,55307263
2012;Pays de la Loire;jeunes (15-24 ans);22,48641304
2013;Pays de la Loire;jeunes (15-24 ans);24,7908654
2014;Pays de la Loire;jeunes (15-24 ans);23,25120911
2015;Pays de la Loire;jeunes (15-24 ans);22,40578479
2005;Picardie;jeunes (15-24 ans);26
2006;Picardie;jeunes (15-24 ans);24,7
2007;Picardie;jeunes (15-24 ans);31,1
2008;Picardie;jeunes (15-24 ans);27,44425386
2009;Picardie;jeunes (15-24 ans);27,81954887
2010;Picardie;jeunes (15-24 ans);25,75757576
2011;Picardie;jeunes (15-24 ans);19,30783242
2012;Picardie;jeunes (15-24 ans);25,82524272
2013;Picardie;jeunes (15-24 ans);26,8877533
2014;Picardie;jeunes (15-24 ans);26,66202446
2015;Picardie;jeunes (15-24 ans);25,26871509
2005;Poitou-Charentes;jeunes (15-24 ans);24,1
2006;Poitou-Charentes;jeunes (15-24 ans);21,2
2007;Poitou-Charentes;jeunes (15-24 ans);25,7
2008;Poitou-Charentes;jeunes (15-24 ans);27,24358974
2009;Poitou-Charentes;jeunes (15-24 ans);29,83606557
2010;Poitou-Charentes;jeunes (15-24 ans);19,90740741
2011;Poitou-Charentes;jeunes (15-24 ans);18,39258114
2012;Poitou-Charentes;jeunes (15-24 ans);19,72413793
2013;Poitou-Charentes;jeunes (15-24 ans);18,64589965
2014;Poitou-Charentes;jeunes (15-24 ans);20,02820939
2015;Poitou-Charentes;jeunes (15-24 ans);20,07480602
2005;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);17,3
2006;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);18
2007;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);21
2008;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);20,46843177
2009;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);22,27695676
2010;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);20,59788553
2011;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);13,91752577
2012;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);19,3254818
2013;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);17,84449783
2014;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);16,26830541
2015;Provence-Alpes-Côte-d'Azur;jeunes (15-24 ans);15,94958659
2005;Rhône-Alpes;jeunes (15-24 ans);26,6
2006;Rhône-Alpes;jeunes (15-24 ans);22,8
2007;Rhône-Alpes;jeunes (15-24 ans);29,3
2008;Rhône-Alpes;jeunes (15-24 ans);31,65048544
2009;Rhône-Alpes;jeunes (15-24 ans);31,35653409
2010;Rhône-Alpes;jeunes (15-24 ans);23,54392892
2011;Rhône-Alpes;jeunes (15-24 ans);18,74120956
2012;Rhône-Alpes;jeunes (15-24 ans);21,5942029
2013;Rhône-Alpes;jeunes (15-24 ans);20,37717966
2014;Rhône-Alpes;jeunes (15-24 ans);19,77595328
2015;Rhône-Alpes;jeunes (15-24 ans);18,69096155
2005;Alsace;adultes (25-34 ans);20,3
2006;Alsace;adultes (25-34 ans);18,6
2007;Alsace;adultes (25-34 ans);19,2
2008;Alsace;adultes (25-34 ans);19,37172775
2009;Alsace;adultes (25-34 ans);18,99070385
2010;Alsace;adultes (25-34 ans);18,45082681
2011;Alsace;adultes (25-34 ans);21,6152019
2012;Alsace;adultes (25-34 ans);20,2247191
2013;Alsace;adultes (25-34 ans);17,83418103
2014;Alsace;adultes (25-34 ans);14,05142125
2015;Alsace;adultes (25-34 ans);17,84138823
2005;Aquitaine;adultes (25-34 ans);17,1
2006;Aquitaine;adultes (25-34 ans);16
2007;Aquitaine;adultes (25-34 ans);14,6
2008;Aquitaine;adultes (25-34 ans);16,96921863
2009;Aquitaine;adultes (25-34 ans);16,54259719
2010;Aquitaine;adultes (25-34 ans);15,78947368
2011;Aquitaine;adultes (25-34 ans);15,99707816
2012;Aquitaine;adultes (25-34 ans);14,95946942
2013;Aquitaine;adultes (25-34 ans);14,399822
2014;Aquitaine;adultes (25-34 ans);12,85562553
2015;Aquitaine;adultes (25-34 ans);12,37040969
2005;Auvergne;adultes (25-34 ans);20,5
2006;Auvergne;adultes (25-34 ans);19,3
2007;Auvergne;adultes (25-34 ans);15,7
2008;Auvergne;adultes (25-34 ans);16,85144124
2009;Auvergne;adultes (25-34 ans);16,55913978
2010;Auvergne;adultes (25-34 ans);14,71471471
2011;Auvergne;adultes (25-34 ans);17,71561772
2012;Auvergne;adultes (25-34 ans);15,12605042
2013;Auvergne;adultes (25-34 ans);13,35780709
2014;Auvergne;adultes (25-34 ans);14,687052
2015;Auvergne;adultes (25-34 ans);14,45292248
2005;Basse-Normandie;adultes (25-34 ans);16,1
2006;Basse-Normandie;adultes (25-34 ans);20,3
2007;Basse-Normandie;adultes (25-34 ans);15,4
2008;Basse-Normandie;adultes (25-34 ans);21,05263158
2009;Basse-Normandie;adultes (25-34 ans);22,69662921
2010;Basse-Normandie;adultes (25-34 ans);22,16494845
2011;Basse-Normandie;adultes (25-34 ans);22,30392157
2012;Basse-Normandie;adultes (25-34 ans);19,18604651
2013;Basse-Normandie;adultes (25-34 ans);19,94454063
2014;Basse-Normandie;adultes (25-34 ans);12,70223507
2015;Basse-Normandie;adultes (25-34 ans);14,3685441
2005;Bourgogne;adultes (25-34 ans);22,4
2006;Bourgogne;adultes (25-34 ans);19,1
2007;Bourgogne;adultes (25-34 ans);15,5
2008;Bourgogne;adultes (25-34 ans);17,71929825
2009;Bourgogne;adultes (25-34 ans);17,27272727
2010;Bourgogne;adultes (25-34 ans);18,54219949
2011;Bourgogne;adultes (25-34 ans);17,55319149
2012;Bourgogne;adultes (25-34 ans);13,60123648
2013;Bourgogne;adultes (25-34 ans);12,43914727
2014;Bourgogne;adultes (25-34 ans);14,8061305
2015;Bourgogne;adultes (25-34 ans);15,42050145
2005;Bretagne;adultes (25-34 ans);17,5
2006;Bretagne;adultes (25-34 ans);17,9
2007;Bretagne;adultes (25-34 ans);15,6
2008;Bretagne;adultes (25-34 ans);17,89560895
2009;Bretagne;adultes (25-34 ans);19,1522763
2010;Bretagne;adultes (25-34 ans);18,56607812
2011;Bretagne;adultes (25-34 ans);20,17133956
2012;Bretagne;adultes (25-34 ans);17,6344086
2013;Bretagne;adultes (25-34 ans);16,8887966
2014;Bretagne;adultes (25-34 ans);15,20611273
2015;Bretagne;adultes (25-34 ans);14,10941639
2005;Centre;adultes (25-34 ans);18
2006;Centre;adultes (25-34 ans);16,6
2007;Centre;adultes (25-34 ans);16,3
2008;Centre;adultes (25-34 ans);19,05252317
2009;Centre;adultes (25-34 ans);20,1446281
2010;Centre;adultes (25-34 ans);18,12400636
2011;Centre;adultes (25-34 ans);18,84210526
2012;Centre;adultes (25-34 ans);18,31916903
2013;Centre;adultes (25-34 ans);14,33951969
2014;Centre;adultes (25-34 ans);14,83757856
2015;Centre;adultes (25-34 ans);13,28112045
2005;Champagne-Ardenne;adultes (25-34 ans);19,6
2006;Champagne-Ardenne;adultes (25-34 ans);20,1
2007;Champagne-Ardenne;adultes (25-34 ans);18,1
2008;Champagne-Ardenne;adultes (25-34 ans);19,58224543
2009;Champagne-Ardenne;adultes (25-34 ans);17,64705882
2010;Champagne-Ardenne;adultes (25-34 ans);18,62745098
2011;Champagne-Ardenne;adultes (25-34 ans);18,56763926
2012;Champagne-Ardenne;adultes (25-34 ans);13,86363636
2013;Champagne-Ardenne;adultes (25-34 ans);15,56587142
2014;Champagne-Ardenne;adultes (25-34 ans);16,51371084
2015;Champagne-Ardenne;adultes (25-34 ans);13,81504915
2005;Corse;adultes (25-34 ans);
2006;Corse;adultes (25-34 ans);
2007;Corse;adultes (25-34 ans);
2008;Corse;adultes (25-34 ans);
2009;Corse;adultes (25-34 ans);
2010;Corse;adultes (25-34 ans);
2011;Corse;adultes (25-34 ans);
2012;Corse;adultes (25-34 ans);
2013;Corse;adultes (25-34 ans);
2014;Corse;adultes (25-34 ans);
2015;Corse;adultes (25-34 ans);
2005;Franche-Comté;adultes (25-34 ans);16,9
2006;Franche-Comté;adultes (25-34 ans);15,8
2007;Franche-Comté;adultes (25-34 ans);17,6
2008;Franche-Comté;adultes (25-34 ans);21,03825137
2009;Franche-Comté;adultes (25-34 ans);22,5388601
2010;Franche-Comté;adultes (25-34 ans);16,66666667
2011;Franche-Comté;adultes (25-34 ans);17,15116279
2012;Franche-Comté;adultes (25-34 ans);19,54674221
2013;Franche-Comté;adultes (25-34 ans);11,86212186
2014;Franche-Comté;adultes (25-34 ans);14,27801372
2015;Franche-Comté;adultes (25-34 ans);11,12944929
2005;Haute-Normandie;adultes (25-34 ans);18,9
2006;Haute-Normandie;adultes (25-34 ans);22,2
2007;Haute-Normandie;adultes (25-34 ans);16,4
2008;Haute-Normandie;adultes (25-34 ans);16,80960549
2009;Haute-Normandie;adultes (25-34 ans);19,16666667
2010;Haute-Normandie;adultes (25-34 ans);20,50632911
2011;Haute-Normandie;adultes (25-34 ans);18,53741497
2012;Haute-Normandie;adultes (25-34 ans);15,67043619
2013;Haute-Normandie;adultes (25-34 ans);15,38043008
2014;Haute-Normandie;adultes (25-34 ans);11,62296308
2015;Haute-Normandie;adultes (25-34 ans);12,34936703
2005;Ile-de-France;adultes (25-34 ans);20,9
2006;Ile-de-France;adultes (25-34 ans);21,2
2007;Ile-de-France;adultes (25-34 ans);20,8
2008;Ile-de-France;adultes (25-34 ans);18,87900019
2009;Ile-de-France;adultes (25-34 ans);21,782931
2010;Ile-de-France;adultes (25-34 ans);20,77180792
2011;Ile-de-France;adultes (25-34 ans);21,55892888
2012;Ile-de-France;adultes (25-34 ans);20,64301552
2013;Ile-de-France;adultes (25-34 ans);20,71545008
2014;Ile-de-France;adultes (25-34 ans);20,41829399
2015;Ile-de-France;adultes (25-34 ans);20,9605079
2005;Languedoc-Roussillon;adultes (25-34 ans);15,3
2006;Languedoc-Roussillon;adultes (25-34 ans);14,1
2007;Languedoc-Roussillon;adultes (25-34 ans);15,8
2008;Languedoc-Roussillon;adultes (25-34 ans);18,51851852
2009;Languedoc-Roussillon;adultes (25-34 ans);15,37717602
2010;Languedoc-Roussillon;adultes (25-34 ans);14,91108071
2011;Languedoc-Roussillon;adultes (25-34 ans);16,58767773
2012;Languedoc-Roussillon;adultes (25-34 ans);12,82527881
2013;Languedoc-Roussillon;adultes (25-34 ans);14,75509683
2014;Languedoc-Roussillon;adultes (25-34 ans);13,17613944
2015;Languedoc-Roussillon;adultes (25-34 ans);15,17230965
2005;Limousin;adultes (25-34 ans);
2006;Limousin;adultes (25-34 ans);
2007;Limousin;adultes (25-34 ans);
2008;Limousin;adultes (25-34 ans);
2009;Limousin;adultes (25-34 ans);
2010;Limousin;adultes (25-34 ans);20,33333333
2011;Limousin;adultes (25-34 ans);
2012;Limousin;adultes (25-34 ans);
2013;Limousin;adultes (25-34 ans);
2014;Limousin;adultes (25-34 ans);
2015;Limousin;adultes (25-34 ans);
2005;Lorraine;adultes (25-34 ans);22,8
2006;Lorraine;adultes (25-34 ans);19,3
2007;Lorraine;adultes (25-34 ans);20,1
2008;Lorraine;adultes (25-34 ans);22,3830735
2009;Lorraine;adultes (25-34 ans);18,26280624
2010;Lorraine;adultes (25-34 ans);19,76923077
2011;Lorraine;adultes (25-34 ans);22,58064516
2012;Lorraine;adultes (25-34 ans);18,43515541
2013;Lorraine;adultes (25-34 ans);17,68903451
2014;Lorraine;adultes (25-34 ans);15,01978389
2015;Lorraine;adultes (25-34 ans);16,87685212
2005;Midi-Pyrénées;adultes (25-34 ans);15,9
2006;Midi-Pyrénées;adultes (25-34 ans);16,2
2007;Midi-Pyrénées;adultes (25-34 ans);16,5
2008;Midi-Pyrénées;adultes (25-34 ans);21,03849597
2009;Midi-Pyrénées;adultes (25-34 ans);20,32450897
2010;Midi-Pyrénées;adultes (25-34 ans);19,83519717
2011;Midi-Pyrénées;adultes (25-34 ans);20,42139384
2012;Midi-Pyrénées;adultes (25-34 ans);19,41328732
2013;Midi-Pyrénées;adultes (25-34 ans);18,90774464
2014;Midi-Pyrénées;adultes (25-34 ans);19,15945339
2015;Midi-Pyrénées;adultes (25-34 ans);16,15232624
2005;Nord-Pas-de-Calais;adultes (25-34 ans);20,1
2006;Nord-Pas-de-Calais;adultes (25-34 ans);20,3
2007;Nord-Pas-de-Calais;adultes (25-34 ans);18,7
2008;Nord-Pas-de-Calais;adultes (25-34 ans);21,33152174
2009;Nord-Pas-de-Calais;adultes (25-34 ans);18,07639836
2010;Nord-Pas-de-Calais;adultes (25-34 ans);18,10797898
2011;Nord-Pas-de-Calais;adultes (25-34 ans);19,6959226
2012;Nord-Pas-de-Calais;adultes (25-34 ans);18,57042747
2013;Nord-Pas-de-Calais;adultes (25-34 ans);18,03089264
2014;Nord-Pas-de-Calais;adultes (25-34 ans);16,08396465
2015;Nord-Pas-de-Calais;adultes (25-34 ans);17,69278702
2005;Pays de la Loire;adultes (25-34 ans);17,8
2006;Pays de la Loire;adultes (25-34 ans);15,5
2007;Pays de la Loire;adultes (25-34 ans);18,5
2008;Pays de la Loire;adultes (25-34 ans);19,68948483
2009;Pays de la Loire;adultes (25-34 ans);19,74522293
2010;Pays de la Loire;adultes (25-34 ans);19,38823529
2011;Pays de la Loire;adultes (25-34 ans);21,01955307
2012;Pays de la Loire;adultes (25-34 ans);22,07880435
2013;Pays de la Loire;adultes (25-34 ans);19,16955049
2014;Pays de la Loire;adultes (25-34 ans);19,03018011
2015;Pays de la Loire;adultes (25-34 ans);17,67277659
2005;Picardie;adultes (25-34 ans);17,3
2006;Picardie;adultes (25-34 ans);19
2007;Picardie;adultes (25-34 ans);16,6
2008;Picardie;adultes (25-34 ans);20,41166381
2009;Picardie;adultes (25-34 ans);18,98496241
2010;Picardie;adultes (25-34 ans);18,56060606
2011;Picardie;adultes (25-34 ans);20,4007286
2012;Picardie;adultes (25-34 ans);18,6407767
2013;Picardie;adultes (25-34 ans);13,77327615
2014;Picardie;adultes (25-34 ans);16,3454508
2015;Picardie;adultes (25-34 ans);16,323569
2005;Poitou-Charentes;adultes (25-34 ans);12,6
2006;Poitou-Charentes;adultes (25-34 ans);17,9
2007;Poitou-Charentes;adultes (25-34 ans);18
2008;Poitou-Charentes;adultes (25-34 ans);16,98717949
2009;Poitou-Charentes;adultes (25-34 ans);14,75409836
2010;Poitou-Charentes;adultes (25-34 ans);17,70833333
2011;Poitou-Charentes;adultes (25-34 ans);17,77434312
2012;Poitou-Charentes;adultes (25-34 ans);15,17241379
2013;Poitou-Charentes;adultes (25-34 ans);14,7344719
2014;Poitou-Charentes;adultes (25-34 ans);10,80430726
2015;Poitou-Charentes;adultes (25-34 ans);14,29902907
2005;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);16,9
2006;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);17
2007;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);15,3
2008;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);18,22810591
2009;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);14,8877942
2010;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);15,20233321
2011;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);16,44329897
2012;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);14,34689507
2013;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);13,45824335
2014;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);14,71223437
2015;Provence-Alpes-Côte-d'Azur;adultes (25-34 ans);13,58949867
2005;Rhône-Alpes;adultes (25-34 ans);19,7
2006;Rhône-Alpes;adultes (25-34 ans);20,6
2007;Rhône-Alpes;adultes (25-34 ans);19
2008;Rhône-Alpes;adultes (25-34 ans);19,14563107
2009;Rhône-Alpes;adultes (25-34 ans);19,49573864
2010;Rhône-Alpes;adultes (25-34 ans);20,33563672
2011;Rhône-Alpes;adultes (25-34 ans);22,15189873
2012;Rhône-Alpes;adultes (25-34 ans);19,63768116
2013;Rhône-Alpes;adultes (25-34 ans);17,67815741
2014;Rhône-Alpes;adultes (25-34 ans);16,9205314
2015;Rhône-Alpes;adultes (25-34 ans);16,13468593
2005;Alsace;séniors (35-49 ans);23,3
2006;Alsace;séniors (35-49 ans);26,1
2007;Alsace;séniors (35-49 ans);25,8
2008;Alsace;séniors (35-49 ans);26,83246073
2009;Alsace;séniors (35-49 ans);23,10756972
2010;Alsace;séniors (35-49 ans);30,54830287
2011;Alsace;séniors (35-49 ans);30,04750594
2012;Alsace;séniors (35-49 ans);31,96004994
2013;Alsace;séniors (35-49 ans);27,35347666
2014;Alsace;séniors (35-49 ans);28,35097401
2015;Alsace;séniors (35-49 ans);26,35537009
2005;Aquitaine;séniors (35-49 ans);30,4
2006;Aquitaine;séniors (35-49 ans);28,4
2007;Aquitaine;séniors (35-49 ans);28,1
2008;Aquitaine;séniors (35-49 ans);25,01973165
2009;Aquitaine;séniors (35-49 ans);26,88172043
2010;Aquitaine;séniors (35-49 ans);27,73684211
2011;Aquitaine;séniors (35-49 ans);25,05478451
2012;Aquitaine;séniors (35-49 ans);29,91893884
2013;Aquitaine;séniors (35-49 ans);28,11988482
2014;Aquitaine;séniors (35-49 ans);26,96779327
2015;Aquitaine;séniors (35-49 ans);28,25040771
2005;Auvergne;séniors (35-49 ans);27,3
2006;Auvergne;séniors (35-49 ans);25,8
2007;Auvergne;séniors (35-49 ans);31,7
2008;Auvergne;séniors (35-49 ans);26,16407982
2009;Auvergne;séniors (35-49 ans);27,31182796
2010;Auvergne;séniors (35-49 ans);32,43243243
2011;Auvergne;séniors (35-49 ans);31,23543124
2012;Auvergne;séniors (35-49 ans);32,98319328
2013;Auvergne;séniors (35-49 ans);26,03082973
2014;Auvergne;séniors (35-49 ans);22,219375
2015;Auvergne;séniors (35-49 ans);23,86781898
2005;Basse-Normandie;séniors (35-49 ans);24,9
2006;Basse-Normandie;séniors (35-49 ans);22,5
2007;Basse-Normandie;séniors (35-49 ans);27,5
2008;Basse-Normandie;séniors (35-49 ans);24
2009;Basse-Normandie;séniors (35-49 ans);28,53932584
2010;Basse-Normandie;séniors (35-49 ans);27,49140893
2011;Basse-Normandie;séniors (35-49 ans);26,47058824
2012;Basse-Normandie;séniors (35-49 ans);27,71317829
2013;Basse-Normandie;séniors (35-49 ans);23,41390016
2014;Basse-Normandie;séniors (35-49 ans);22,04327785
2015;Basse-Normandie;séniors (35-49 ans);24,62780759
2005;Bourgogne;séniors (35-49 ans);23,4
2006;Bourgogne;séniors (35-49 ans);27,4
2007;Bourgogne;séniors (35-49 ans);28,8
2008;Bourgogne;séniors (35-49 ans);24,38596491
2009;Bourgogne;séniors (35-49 ans);26,36363636
2010;Bourgogne;séniors (35-49 ans);25,95907928
2011;Bourgogne;séniors (35-49 ans);28,54609929
2012;Bourgogne;séniors (35-49 ans);28,28438949
2013;Bourgogne;séniors (35-49 ans);25,80162685
2014;Bourgogne;séniors (35-49 ans);27,75430004
2015;Bourgogne;séniors (35-49 ans);23,14233912
2005;Bretagne;séniors (35-49 ans);24,4
2006;Bretagne;séniors (35-49 ans);24,8
2007;Bretagne;séniors (35-49 ans);26,6
2008;Bretagne;séniors (35-49 ans);25,26926263
2009;Bretagne;séniors (35-49 ans);24,33281005
2010;Bretagne;séniors (35-49 ans);29,53451043
2011;Bretagne;séniors (35-49 ans);29,12772586
2012;Bretagne;séniors (35-49 ans);31,7562724
2013;Bretagne;séniors (35-49 ans);27,15431531
2014;Bretagne;séniors (35-49 ans);27,06909426
2015;Bretagne;séniors (35-49 ans);24,92727851
2005;Centre;séniors (35-49 ans);25,8
2006;Centre;séniors (35-49 ans);26,8
2007;Centre;séniors (35-49 ans);25,7
2008;Centre;séniors (35-49 ans);26,77651905
2009;Centre;séniors (35-49 ans);24,48347107
2010;Centre;séniors (35-49 ans);25,59618442
2011;Centre;séniors (35-49 ans);29,15789474
2012;Centre;séniors (35-49 ans);28,98961284
2013;Centre;séniors (35-49 ans);30,13176781
2014;Centre;séniors (35-49 ans);28,56227689
2015;Centre;séniors (35-49 ans);26,40465466
2005;Champagne-Ardenne;séniors (35-49 ans);28,4
2006;Champagne-Ardenne;séniors (35-49 ans);25,2
2007;Champagne-Ardenne;séniors (35-49 ans);31,8
2008;Champagne-Ardenne;séniors (35-49 ans);25,32637076
2009;Champagne-Ardenne;séniors (35-49 ans);25,83120205
2010;Champagne-Ardenne;séniors (35-49 ans);29,60784314
2011;Champagne-Ardenne;séniors (35-49 ans);27,5862069
2012;Champagne-Ardenne;séniors (35-49 ans);34,09090909
2013;Champagne-Ardenne;séniors (35-49 ans);33,76725484
2014;Champagne-Ardenne;séniors (35-49 ans);25,25477971
2015;Champagne-Ardenne;séniors (35-49 ans);22,4458383
2005;Corse;séniors (35-49 ans);
2006;Corse;séniors (35-49 ans);
2007;Corse;séniors (35-49 ans);
2008;Corse;séniors (35-49 ans);
2009;Corse;séniors (35-49 ans);
2010;Corse;séniors (35-49 ans);
2011;Corse;séniors (35-49 ans);
2012;Corse;séniors (35-49 ans);
2013;Corse;séniors (35-49 ans);
2014;Corse;séniors (35-49 ans);
2015;Corse;séniors (35-49 ans);
2005;Franche-Comté;séniors (35-49 ans);28,2
2006;Franche-Comté;séniors (35-49 ans);30
2007;Franche-Comté;séniors (35-49 ans);30
2008;Franche-Comté;séniors (35-49 ans);24,59016393
2009;Franche-Comté;séniors (35-49 ans);26,68393782
2010;Franche-Comté;séniors (35-49 ans);27,13178295
2011;Franche-Comté;séniors (35-49 ans);26,74418605
2012;Franche-Comté;séniors (35-49 ans);29,74504249
2013;Franche-Comté;séniors (35-49 ans);28,00986651
2014;Franche-Comté;séniors (35-49 ans);29,92085444
2015;Franche-Comté;séniors (35-49 ans);33,30937467
2005;Haute-Normandie;séniors (35-49 ans);30,2
2006;Haute-Normandie;séniors (35-49 ans);25,4
2007;Haute-Normandie;séniors (35-49 ans);29
2008;Haute-Normandie;séniors (35-49 ans);29,5025729
2009;Haute-Normandie;séniors (35-49 ans);27,83333333
2010;Haute-Normandie;séniors (35-49 ans);29,11392405
2011;Haute-Normandie;séniors (35-49 ans);29,25170068
2012;Haute-Normandie;séniors (35-49 ans);24,23263328
2013;Haute-Normandie;séniors (35-49 ans);22,95015921
2014;Haute-Normandie;séniors (35-49 ans);21,8372602
2015;Haute-Normandie;séniors (35-49 ans);22,51951327
2005;Ile-de-France;séniors (35-49 ans);24,3
2006;Ile-de-France;séniors (35-49 ans);25,1
2007;Ile-de-France;séniors (35-49 ans);19,8
2008;Ile-de-France;séniors (35-49 ans);22,74190494
2009;Ile-de-France;séniors (35-49 ans);22,98042197
2010;Ile-de-France;séniors (35-49 ans);25,32572279
2011;Ile-de-France;séniors (35-49 ans);25,58417193
2012;Ile-de-France;séniors (35-49 ans);26,16407982
2013;Ile-de-France;séniors (35-49 ans);26,2615698
2014;Ile-de-France;séniors (35-49 ans);24,36657363
2015;Ile-de-France;séniors (35-49 ans);25,04482404
2005;Languedoc-Roussillon;séniors (35-49 ans);30,4
2006;Languedoc-Roussillon;séniors (35-49 ans);29,2
2007;Languedoc-Roussillon;séniors (35-49 ans);28,7
2008;Languedoc-Roussillon;séniors (35-49 ans);23,90572391
2009;Languedoc-Roussillon;séniors (35-49 ans);24,9516441
2010;Languedoc-Roussillon;séniors (35-49 ans);27,49658003
2011;Languedoc-Roussillon;séniors (35-49 ans);27,01421801
